id	subset	subtracted_length	sequence_length	query_length	num_sequences
6AT7-A	train_pdbch	-2	704	702	256
6ASB-C	train_pdbch	0	123	123	256
6ATF-B	train_pdbch	0	200	200	256
6AS7-A	train_pdbch	0	922	922	256
6AT8-A	train_pdbch	0	137	137	256
6ATH-C	train_pdbch	0	68	68	256
6ATK-E	train_pdbch	0	146	146	109
6AU8-A	train_pdbch	0	283	283	256
6AUC-A	train_pdbch	0	159	159	256
6AVJ-A	train_pdbch	0	92	92	256
6AUN-A	train_pdbch	0	752	752	256
6AVF-H	train_pdbch	0	362	362	256
6AUJ-A	train_pdbch	0	272	272	256
6AVO-B	train_pdbch	0	234	234	256
6AVO-A	train_pdbch	0	199	199	256
6AVO-C	train_pdbch	0	204	204	256
6AX8-A	train_pdbch	0	519	519	256
6AW7-A	train_pdbch	0	228	228	256
6AWP-A	train_pdbch	0	549	549	256
6AX9-A	train_pdbch	0	382	382	256
6AVW-A	train_pdbch	0	230	230	256
6AWF-C	train_pdbch	0	130	130	256
6AWL-A	train_pdbch	0	318	318	256
6AY1-A	train_pdbch	0	145	145	256
6AXJ-A	train_pdbch	0	169	169	256
6AXE-A	train_pdbch	0	739	739	256
6AYG-A	train_pdbch	0	558	558	256
6AYB-A	train_pdbch	0	466	466	256
6AXF-A	train_pdbch	0	397	397	256
6AXG-A	train_pdbch	0	418	418	256
6AYH-A	train_pdbch	0	201	201	256
6AZ0-A	train_pdbch	0	439	439	256
6AYU-A	train_pdbch	0	347	347	256
6AZ1-a~	train_pdbch	0	120	120	256
6AYI-A	train_pdbch	0	199	199	256
6AZ1-b~	train_pdbch	0	112	112	256
6AZ1-A	train_pdbch	0	264	264	256
6AYO-A	train_pdbch	0	238	238	256
6AZ1-B	train_pdbch	0	246	246	256
6AZ1-e~	train_pdbch	0	66	66	256
6AZ1-c~	train_pdbch	0	86	86	256
6AZ1-E	train_pdbch	0	273	273	256
6AZ1-d~	train_pdbch	0	87	87	256
6AZ1-F	train_pdbch	0	265	265	256
6AZ1-C	train_pdbch	0	219	219	256
6AZ1-J	train_pdbch	0	130	130	256
6AZ1-I	train_pdbch	0	200	200	256
6AZ1-L	train_pdbch	0	149	149	256
6AZ1-N	train_pdbch	0	153	153	256
6AZ1-R	train_pdbch	0	153	153	256
6AZ1-W	train_pdbch	0	152	152	256
6AZ1-M	train_pdbch	0	116	116	256
6AZ1-T	train_pdbch	0	151	151	256
6AZ1-Y	train_pdbch	0	159	159	256
6AZ1-V	train_pdbch	0	143	143	256
6AZ3-c~	train_pdbch	0	227	227	256
6AZ3-d~	train_pdbch	0	92	92	256
6AZ3-g~	train_pdbch	0	125	125	256
6AZ3-B	train_pdbch	0	402	402	256
6AZ3-e~	train_pdbch	0	119	119	256
6AZ3-H	train_pdbch	0	221	221	256
6AZ3-h~	train_pdbch	0	125	125	256
6AZ3-D	train_pdbch	0	168	168	256
6AZ3-N	train_pdbch	0	213	213	256
6AZ6-A	train_pdbch	0	223	223	256
6AZ3-K	train_pdbch	0	149	149	256
6AZ3-O	train_pdbch	0	305	305	256
6AZH-A	train_pdbch	0	192	192	256
6AZ3-W	train_pdbch	0	121	121	256
6AZP-A	train_pdbch	0	577	577	256
6AZI-A	train_pdbch	0	285	285	256
6AZR-A	train_pdbch	0	259	259	256
6AZT-A	train_pdbch	0	491	491	256
6AZR-B	train_pdbch	0	123	123	256
6B03-F	train_pdbch	0	104	104	256
6B0B-D	train_pdbch	0	255	255	256
6B0E-E	train_pdbch	0	183	183	256
6B02-A	train_pdbch	0	341	341	256
6B0I-K	train_pdbch	0	419	419	256
6B11-A	train_pdbch	0	440	440	256
6B0N-G	train_pdbch	0	638	638	256
6B1T-X	train_pdbch	0	217	217	256
6B2Q-A	train_pdbch	0	317	317	256
6B2W-A	train_pdbch	0	333	333	256
6B1T-M	train_pdbch	0	571	571	153
6B1L-A	train_pdbch	0	405	405	256
6B3I-A	train_pdbch	0	343	343	256
6B3O-A	train_pdbch	0	605	605	194
6B47-K	train_pdbch	0	92	92	6
6B43-6	train_pdbch	0	305	305	91
6B44-C	train_pdbch	0	344	344	256
6B40-A	train_pdbch	0	658	658	256
6B45-B	train_pdbch	0	329	329	256
6B3W-A	train_pdbch	0	643	643	256
6B43-5	train_pdbch	0	331	331	101
6B48-A	train_pdbch	0	436	436	256
6B4C-A	train_pdbch	0	298	298	256
6B4A-A	train_pdbch	0	104	104	256
6B4P-A	train_pdbch	0	127	127	256
6B4H-A	train_pdbch	0	318	318	256
6B4R-B	train_pdbch	0	497	497	256
6B4O-A	train_pdbch	0	452	452	256
6B4I-E	train_pdbch	0	430	430	256
6B4V-YA	train_pdbch	0	88	88	256
6B58-B	train_pdbch	0	79	79	256
6B5C-A	train_pdbch	0	307	307	256
6B5F-A	train_pdbch	0	354	354	256
6B5B-F	train_pdbch	0	566	566	256
6B5D-A	train_pdbch	0	309	309	256
6B6H-I	train_pdbch	0	75	75	256
6B5K-A	train_pdbch	0	296	296	256
6B6I-A	train_pdbch	0	181	181	154
6B67-A	train_pdbch	0	296	296	256
6B6L-A	train_pdbch	0	776	776	256
6B6X-A	train_pdbch	0	637	637	256
6B6M-A	train_pdbch	0	156	156	256
6B73-A	train_pdbch	0	418	418	256
6B7K-A	train_pdbch	0	301	301	256
6B7J-A	train_pdbch	0	175	175	256
6B7R-B	train_pdbch	-2	238	236	256
6B7T-A	train_pdbch	-2	248	246	256
6B82-A	train_pdbch	0	509	509	256
6B85-J	train_pdbch	0	223	223	256
6B8L-A	train_pdbch	0	82	82	256
6B8S-A	train_pdbch	0	359	359	256
6B8D-A	train_pdbch	0	408	408	256
6B9A-B	train_pdbch	0	256	256	256
6B9O-A	train_pdbch	0	981	981	256
6B9J-X	train_pdbch	0	241	241	256
6B9X-E	train_pdbch	0	173	173	256
6B9R-A	train_pdbch	0	450	450	256
6B9T-A	train_pdbch	0	457	457	256
6BA9-A	train_pdbch	0	263	263	256
6BA0-A	train_pdbch	0	315	315	256
6BA1-A	train_pdbch	0	321	321	256
6BA2-A	train_pdbch	0	295	295	256
6BAC-A	train_pdbch	0	379	379	256
6BAF-A	train_pdbch	0	303	303	256
6BAL-A	train_pdbch	0	335	335	256
6BAQ-A	train_pdbch	0	244	244	256
6BAS-A	train_pdbch	0	359	359	256
6BAP-A	train_pdbch	0	515	515	256
6BB9-A	train_pdbch	0	272	272	256
6BBJ-A	train_pdbch	0	868	868	256
6BBZ-A	train_pdbch	0	302	302	256
6BBX-A	train_pdbch	0	144	144	256
6BBK-A	train_pdbch	0	126	126	256
6BCA-A	train_pdbch	0	151	151	256
6BCN-A	train_pdbch	0	315	315	256
6BDJ-A	train_pdbch	0	245	245	256
6BDE-A	train_pdbch	0	185	185	256
6BDA-A	train_pdbch	0	307	307	256
6BD4-A	train_pdbch	0	420	420	256
6BDC-A	train_pdbch	0	136	136	256
6BDT-A	train_pdbch	0	382	382	256
6BDX-A	train_pdbch	0	270	270	256
6BEJ-E	train_pdbch	0	203	203	256
6BDY-A	train_pdbch	0	333	333	256
6BFN-A	train_pdbch	0	342	342	256
6BF4-A	train_pdbch	0	344	344	256
6BDZ-A	train_pdbch	0	443	443	256
6BFG-A	train_pdbch	0	399	399	256
6BGD-A	train_pdbch	0	378	378	256
6BHB-A	train_pdbch	0	287	287	256
6BH8-A	train_pdbch	0	483	483	256
6BHP-A	train_pdbch	0	200	200	63
6BHC-A	train_pdbch	0	438	438	256
6BHR-G	train_pdbch	0	95	95	256
6BHF-A	train_pdbch	0	299	299	256
6BFI-A	train_pdbch	0	846	846	256
6BIA-A	train_pdbch	0	477	477	256
6BJ5-B	train_pdbch	0	315	315	256
6BHW-A	train_pdbch	0	119	119	256
6BJA-A	train_pdbch	0	397	397	256
6BI4-A	train_pdbch	0	346	346	256
6BII-A	train_pdbch	0	333	333	256
6BHV-A	train_pdbch	0	271	271	256
6BJV-A	train_pdbch	0	172	172	19
6BK7-A	train_pdbch	0	407	407	256
6BJB-A	train_pdbch	0	393	393	256
6BK6-A	train_pdbch	0	372	372	136
6BK2-A	train_pdbch	0	467	467	256
6BJW-A	train_pdbch	0	635	635	256
6BK5-A	train_pdbch	0	349	349	256
6BK8-I	train_pdbch	0	157	157	256
6BKF-A	train_pdbch	0	621	621	256
6BKI-A	train_pdbch	0	215	215	256
6BKN-A	train_pdbch	0	323	323	222
6BKP-A	train_pdbch	0	323	323	256
6BLB-A	train_pdbch	0	355	355	256
6BLD-A	train_pdbch	0	419	419	256
6BLF-A	train_pdbch	0	373	373	256
6BKV-A	train_pdbch	0	114	114	256
6BLM-A	train_pdbch	0	127	127	256
6BLK-C	train_pdbch	0	158	158	256
6BMA-A	train_pdbch	0	261	261	256
6BLG-A	train_pdbch	0	379	379	256
6BME-A	train_pdbch	0	128	128	256
6BN0-A	train_pdbch	0	79	79	256
6BMC-A	train_pdbch	0	405	405	256
6BM8-A	train_pdbch	0	833	833	256
6BN1-B	train_pdbch	0	70	70	201
6BNG-A	train_pdbch	0	289	289	256
6BNX-A	train_pdbch	0	296	296	256
6BO7-A	train_pdbch	0	238	238	256
6BNQ-I	train_pdbch	0	704	704	256
6BO5-A	train_pdbch	0	695	695	256
6BN7-A	train_pdbch	0	864	864	256
6BOG-A	train_pdbch	0	968	968	256
6BOX-A	train_pdbch	0	303	303	256
6BPF-A	train_pdbch	0	265	265	256
6BOK-GD	train_pdbch	0	365	365	256
6BOY-B	train_pdbch	0	463	463	256
6BPM-C	train_pdbch	0	727	727	256
6BP7-A	train_pdbch	0	934	934	256
6BPY-A	train_pdbch	0	374	374	256
6BPQ-A	train_pdbch	0	950	950	256
6BQ9-A	train_pdbch	0	496	496	256
6BQ8-A	train_pdbch	0	152	152	256
6BQH-A	train_pdbch	0	452	452	256
6BQN-B	train_pdbch	0	495	495	256
6BQM-A	train_pdbch	0	506	506	256
6BQN-A	train_pdbch	0	489	489	256
6BQO-A	train_pdbch	0	128	128	256
6BQZ-A	train_pdbch	0	408	408	256
6BR7-A	train_pdbch	0	133	133	256
6BQN-C	train_pdbch	0	503	503	256
6BR9-A	train_pdbch	0	359	359	256
6BRH-A	train_pdbch	0	672	672	256
6BRD-A	train_pdbch	0	476	476	256
6BRL-A	train_pdbch	0	511	511	256
6BS4-A	train_pdbch	0	340	340	256
6BSV-A	train_pdbch	0	338	338	256
6BS5-B	train_pdbch	0	394	394	256
6BSD-A	train_pdbch	0	876	876	256
6BS1-A	train_pdbch	0	551	551	256
6BT2-A	train_pdbch	0	313	313	256
6BT5-A	train_pdbch	0	479	479	256
6BU2-A	train_pdbch	0	151	151	256
6BTM-E	train_pdbch	0	161	161	256
6BT9-A	train_pdbch	0	672	672	256
6BTM-A	train_pdbch	0	444	444	256
6BUG-C	train_pdbch	0	425	425	256
6BUG-A	train_pdbch	0	82	82	256
6BUW-QI	train_pdbch	0	128	128	256
6BUX-A	train_pdbch	0	199	199	256
6BVV-A	train_pdbch	0	459	459	256
6BVD-A	train_pdbch	0	436	436	256
6BVG-A	train_pdbch	0	449	449	256
6BUZ-N	train_pdbch	0	668	668	256
6BWH-A	train_pdbch	0	228	228	256
6BWI-A	train_pdbch	0	977	977	256
6BWF-A	train_pdbch	0	954	954	256
6BWN-A	train_pdbch	0	215	215	256
6BWL-A	train_pdbch	0	328	328	256
6BWY-A	train_pdbch	0	361	361	256
6BX0-A	train_pdbch	0	537	537	256
6BWV-A	train_pdbch	0	156	156	256
6BWT-A	train_pdbch	0	319	319	256
6BX1-A	train_pdbch	0	540	540	256
6BX7-A	train_pdbch	0	455	455	256
6BX3-K	train_pdbch	0	417	417	256
6BXI-A	train_pdbch	0	333	333	256
6BXN-A	train_pdbch	0	327	327	256
6BX8-B	train_pdbch	0	80	80	256
6BXJ-A	train_pdbch	0	625	625	256
6BXU-A	train_pdbch	0	323	323	256
6BXZ-C	train_pdbch	0	356	356	256
6BY1-C5	train_pdbch	0	109	109	256
6BY1-CI	train_pdbch	0	72	72	256
6BY9-A	train_pdbch	0	328	328	256
6BYQ-A	train_pdbch	0	410	410	256
6BYY-A	train_pdbch	0	95	95	256
6BYC-A	train_pdbch	0	862	862	256
6BYS-B	train_pdbch	0	379	379	256
6BZ0-A	train_pdbch	0	480	480	256
6BZ5-A	train_pdbch	0	450	450	256
6BZ3-A	train_pdbch	0	126	126	256
6BZ7-R3	train_pdbch	0	60	60	256
6BZF-C	train_pdbch	0	216	216	22
6BZE-A	train_pdbch	0	106	106	256
6BZC-A	train_pdbch	0	555	555	256
6BZO-J	train_pdbch	0	111	111	256
6C00-A	train_pdbch	0	83	83	256
6BZS-A	train_pdbch	0	238	238	256
6BZR-B	train_pdbch	0	251	251	256
6C0A-A	train_pdbch	0	71	71	256
6C07-A	train_pdbch	0	406	406	256
6C0D-A	train_pdbch	0	422	422	256
6C0W-K	train_pdbch	0	295	295	256
6C0F-w~	train_pdbch	0	250	250	256
6C0F-8	train_pdbch	0	434	434	256
6C0B-B	train_pdbch	0	156	156	256
6C10-A	train_pdbch	0	247	247	256
6C13-A	train_pdbch	0	660	660	256
6C14-A	train_pdbch	0	337	337	256
6C14-B	train_pdbch	0	228	228	256
6C1U-A	train_pdbch	0	79	79	256
6C1Y-A	train_pdbch	0	86	86	256
6C1Q-B	train_pdbch	0	422	422	256
6C1Z-A	train_pdbch	0	138	138	256
6C25-A	train_pdbch	0	439	439	256
6C26-2	train_pdbch	0	130	130	256
6C26-B	train_pdbch	0	430	430	256
6C26-C	train_pdbch	0	286	286	256
6C26-A	train_pdbch	0	718	718	256
6C2H-A	train_pdbch	0	375	375	256
6C2N-A	train_pdbch	0	203	203	133
6C2V-A	train_pdbch	0	115	115	256
6C3C-A	train_pdbch	0	413	413	256
6C36-A	train_pdbch	0	319	319	256
6C3U-A	train_pdbch	0	145	145	256
6C43-A	train_pdbch	0	477	477	256
6C45-A	train_pdbch	0	289	289	256
6C46-A	train_pdbch	0	189	189	256
6C48-A	train_pdbch	0	119	119	256
6C49-A	train_pdbch	0	350	350	256
6C4A-A	train_pdbch	0	442	442	256
6C4Q-A	train_pdbch	0	103	103	256
6C54-A	train_pdbch	0	433	433	9
6C4W-A	train_pdbch	0	109	109	256
6C4N-A	train_pdbch	0	449	449	256
6C5B-A	train_pdbch	0	341	341	256
6C5C-A	train_pdbch	0	390	390	256
6C5R-A	train_pdbch	0	210	210	256
6C66-I	train_pdbch	0	244	244	256
6C6G-A	train_pdbch	0	457	457	256
6C5X-D	train_pdbch	0	164	164	256
6C5V-B	train_pdbch	0	139	139	38
6C5W-A	train_pdbch	0	312	312	256
6C6U-N	train_pdbch	0	181	181	256
6C6S-D	train_pdbch	0	162	162	256
6C6P-A	train_pdbch	0	458	458	256
6C80-A	train_pdbch	0	489	489	256
6C7Y-B	train_pdbch	0	117	117	256
6C7N-A	train_pdbch	0	613	613	256
6C70-A	train_pdbch	0	478	478	256
6C8G-A	train_pdbch	0	675	675	256
6C87-A	train_pdbch	0	452	452	256
6C8Q-A	train_pdbch	0	275	275	256
6C8S-A	train_pdbch	0	379	379	256
6C8W-A	train_pdbch	0	375	375	256
6C8V-A	train_pdbch	0	394	394	256
6C8Z-A	train_pdbch	0	511	511	256
6C90-A	train_pdbch	0	734	734	256
6C8U-1	train_pdbch	0	115	115	256
6C94-A	train_pdbch	0	497	497	256
6C9C-A	train_pdbch	0	304	304	256
6C95-D	train_pdbch	0	129	129	256
6C9D-A	train_pdbch	0	459	459	256
6C9L-A	train_pdbch	0	93	93	256
6C9R-A	train_pdbch	0	337	337	256
6C9E-A	train_pdbch	0	422	422	256
6C9I-E	train_pdbch	0	131	131	256
6C9T-A	train_pdbch	0	186	186	256
6CA8-A	train_pdbch	0	751	751	256
6CAU-A	train_pdbch	0	472	472	256
6CB0-A	train_pdbch	0	378	378	256
6CB1-k~	train_pdbch	0	78	78	256
6CB1-s~	train_pdbch	0	569	569	256
6CB1-t~	train_pdbch	0	322	322	256
6CC0-A	train_pdbch	0	237	237	256
6CC2-A	train_pdbch	0	543	543	256
6CBS-A	train_pdbch	0	166	166	256
6CBN-A	train_pdbch	0	438	438	256
6CC4-A	train_pdbch	0	614	614	256
6CCE-A	train_pdbch	0	350	350	256
6CC8-A	train_pdbch	0	73	73	256
6CD2-B	train_pdbch	0	316	316	256
6CCV-J	train_pdbch	0	114	114	256
6CD2-C	train_pdbch	0	757	757	256
6CCZ-A	train_pdbch	0	455	455	256
6CEK-A	train_pdbch	0	728	728	256
6CDD-A	train_pdbch	0	474	474	256
6CE0-G	train_pdbch	0	487	487	256
6CEN-A	train_pdbch	0	228	228	256
6CF1-A	train_pdbch	0	138	138	256
6CEP-A	train_pdbch	0	334	334	256
6CF2-F	train_pdbch	0	93	93	256
6CF9-A	train_pdbch	0	524	524	256
6CFJ-1d~	train_pdbch	0	209	209	256
6CFD-A	train_pdbch	0	210	210	256
6CFN-A	train_pdbch	0	90	90	256
6CFP-A	train_pdbch	0	559	559	256
6CFW-A	train_pdbch	0	167	167	256
6CFW-B	train_pdbch	0	84	84	256
6CFW-G	train_pdbch	0	117	117	256
6CFW-J	train_pdbch	0	167	167	256
6CFW-D	train_pdbch	0	96	96	256
6CFW-E	train_pdbch	0	99	99	256
6CFW-H	train_pdbch	0	510	510	256
6CFW-C	train_pdbch	0	124	124	256
6CFW-F	train_pdbch	0	148	148	256
6CFW-I	train_pdbch	0	115	115	256
6CFW-K	train_pdbch	0	173	173	256
6CFZ-A	train_pdbch	0	77	77	256
6CFW-M	train_pdbch	0	321	321	256
6CFZ-C	train_pdbch	0	94	94	256
6CFW-L	train_pdbch	0	380	380	256
6CFZ-B	train_pdbch	0	67	67	256
6CFZ-D	train_pdbch	0	111	111	256
6CFW-N	train_pdbch	0	139	139	256
6CFZ-I	train_pdbch	0	151	151	256
6CFZ-E	train_pdbch	0	72	72	256
6CFZ-J	train_pdbch	0	245	245	256
6CG0-N	train_pdbch	0	126	126	256
6CFZ-F	train_pdbch	0	92	92	256
6CG6-A	train_pdbch	0	207	207	256
6CG0-A	train_pdbch	0	775	775	256
6CG7-A	train_pdbch	0	207	207	256
6CGA-A	train_pdbch	0	365	365	256
6CGB-A	train_pdbch	0	207	207	256
6CGR-5	train_pdbch	0	465	465	85
6CGR-G	train_pdbch	0	112	112	34
6CGR-k~	train_pdbch	0	703	703	76
6CGV-U	train_pdbch	0	227	227	104
6CH2-D	train_pdbch	0	179	179	256
6CH3-B	train_pdbch	0	198	198	256
6CGS-A	train_pdbch	0	207	207	256
6CGR-l~	train_pdbch	0	580	580	134
6CH9-G	train_pdbch	0	518	518	256
6CGV-M	train_pdbch	0	585	585	109
6CHG-E	train_pdbch	0	61	61	256
6CHS-A	train_pdbch	0	659	659	256
6CHG-B	train_pdbch	0	405	405	256
6CHG-A	train_pdbch	0	312	312	256
6CGR-6	train_pdbch	0	318	318	80
6CHV-A	train_pdbch	0	121	121	256
6CHG-D	train_pdbch	0	439	439	256
6CHJ-A	train_pdbch	0	455	455	256
6CI9-A	train_pdbch	0	259	259	256
6CI4-A	train_pdbch	0	217	217	256
6CJZ-A	train_pdbch	0	105	105	256
6CJN-A	train_pdbch	0	225	225	256
6CIM-N	train_pdbch	0	163	163	256
6CJB-A	train_pdbch	0	391	391	256
6CJ7-A	train_pdbch	0	390	390	256
6CK0-A	train_pdbch	0	220	220	256
6CII-A	train_pdbch	0	135	135	256
6CK9-G	train_pdbch	0	463	463	256
6CKB-A	train_pdbch	0	466	466	256
6CKG-A	train_pdbch	0	330	330	256
6CKP-A	train_pdbch	0	128	128	256
6CKI-A	train_pdbch	0	316	316	256
6CKJ-A	train_pdbch	0	228	228	256
6CKQ-A	train_pdbch	0	149	149	256
6CKT-A	train_pdbch	0	284	284	256
6CKV-A	train_pdbch	0	158	158	256
6CKY-A	train_pdbch	0	155	155	256
6CL4-A	train_pdbch	0	313	313	256
6CLW-A	train_pdbch	0	364	364	256
6CMQ-A	train_pdbch	0	427	427	256
6CM4-A	train_pdbch	0	430	430	256
6CMJ-A	train_pdbch	0	321	321	256
6CMI-B	train_pdbch	0	428	428	135
6CLZ-B	train_pdbch	0	211	211	256
6CMW-A	train_pdbch	0	394	394	256
6CN1-A	train_pdbch	0	424	424	256
6CNK-A	train_pdbch	0	386	386	256
6CMY-A	train_pdbch	0	182	182	152
6CMV-A	train_pdbch	0	139	139	256
6CNF-R	train_pdbch	0	736	736	256
6CN7-A	train_pdbch	0	579	579	256
6CNP-A	train_pdbch	0	96	96	256
6CNZ-A	train_pdbch	0	180	180	256
6CPM-C	train_pdbch	0	349	349	256
6CP5-Z	train_pdbch	0	209	209	256
6COB-A	train_pdbch	0	260	260	256
6CNV-B	train_pdbch	0	220	220	137
6CP6-6	train_pdbch	0	92	92	256
6CON-B	train_pdbch	0	250	250	256
6CPO-B	train_pdbch	0	190	190	256
6CQN-D	train_pdbch	0	205	205	256
6CQB-A	train_pdbch	0	394	394	256
6CQ6-A	train_pdbch	0	312	312	256
6CQO-A	train_pdbch	0	119	119	256
6CQF-A	train_pdbch	0	297	297	256
6CPU-A	train_pdbch	0	571	571	256
6CR0-A	train_pdbch	0	440	440	256
6CQC-A	train_pdbch	0	118	118	256
6CRD-A	train_pdbch	0	473	473	94
6CR2-A	train_pdbch	0	477	477	256
6CRP-D	train_pdbch	0	68	68	197
6CS6-A	train_pdbch	0	297	297	256
6CS8-A	train_pdbch	0	303	303	256
6CSH-B	train_pdbch	0	247	247	256
6CSE-M	train_pdbch	0	453	453	256
6CRM-A	train_pdbch	0	541	541	256
6CSM-A	train_pdbch	0	277	277	256
6CSV-A	train_pdbch	0	94	94	123
6CTY-A	train_pdbch	0	372	372	256
6CTD-A	train_pdbch	0	121	121	256
6CT6-A	train_pdbch	0	338	338	256
6CT0-0	train_pdbch	0	647	647	256
6CTH-A	train_pdbch	0	309	309	256
6CUK-A	train_pdbch	0	123	123	256
6CU3-A	train_pdbch	0	336	336	256
6CUL-A	train_pdbch	0	275	275	256
6CV6-A	train_pdbch	0	166	166	256
6CVC-A	train_pdbch	0	433	433	256
6CV7-A	train_pdbch	0	377	377	256
6CVL-E	train_pdbch	0	226	226	256
6CVN-D	train_pdbch	0	202	202	256
6CUM-A	train_pdbch	0	315	315	256
6CVJ-D	train_pdbch	0	206	206	256
6CW5-A	train_pdbch	0	332	332	256
6CW2-C	train_pdbch	0	120	120	256
6CVZ-A	train_pdbch	0	351	351	256
6CXH-B	train_pdbch	0	247	247	256
6CWO-A	train_pdbch	0	344	344	256
6CX1-C	train_pdbch	0	268	268	256
6CXH-C	train_pdbch	0	250	250	256
6CWP-A	train_pdbch	0	307	307	256
6CXM-A	train_pdbch	0	164	164	256
6CYF-A	train_pdbch	0	128	128	100
6CY8-B	train_pdbch	0	380	380	256
6CY1-A	train_pdbch	0	329	329	256
6CY9-A	train_pdbch	0	321	321	39
6CY6-A	train_pdbch	0	186	186	256
6CXO-A	train_pdbch	0	529	529	256
6CXS-A	train_pdbch	0	602	602	256
6CZ5-A	train_pdbch	0	480	480	256
6CZO-B	train_pdbch	0	62	62	98
6D00-1	train_pdbch	0	883	883	256
6CZS-A	train_pdbch	0	335	335	256
6D03-A	train_pdbch	0	659	659	256
6CZY-A	train_pdbch	0	362	362	256
6CZ9-A	train_pdbch	0	814	814	256
6CZM-A	train_pdbch	0	352	352	256
6D0O-A	train_pdbch	0	301	301	256
6D05-C	train_pdbch	0	698	698	256
6D0S-A	train_pdbch	0	346	346	256
6D0J-A	train_pdbch	0	421	421	256
6D0G-A	train_pdbch	0	318	318	256
6D12-A	train_pdbch	0	113	113	256
6D0P-A	train_pdbch	0	293	293	256
6D10-A	train_pdbch	0	196	196	256
6D1O-A	train_pdbch	0	301	301	256
6D1P-A	train_pdbch	0	814	814	256
6D28-A	train_pdbch	0	273	273	256
6D2K-A	train_pdbch	0	288	288	256
6D26-A	train_pdbch	0	470	470	256
6D24-C	train_pdbch	0	541	541	256
6D25-A	train_pdbch	0	520	520	256
6D1W-A	train_pdbch	0	740	740	256
6D3F-A	train_pdbch	0	279	279	256
6D3J-A	train_pdbch	0	295	295	256
6D2Q-A	train_pdbch	0	285	285	256
6D2Z-A	train_pdbch	0	191	191	256
6D2P-C	train_pdbch	0	183	183	256
6D46-A	train_pdbch	0	389	389	256
6D47-A	train_pdbch	0	410	410	256
6D35-A	train_pdbch	0	600	600	256
6D4D-A	train_pdbch	0	292	292	256
6D4C-A	train_pdbch	0	364	364	256
6D4G-A	train_pdbch	0	271	271	256
6D6Q-D	train_pdbch	0	237	237	256
6D6R-J	train_pdbch	0	761	761	256
6D57-A	train_pdbch	0	161	161	256
6D6K-A	train_pdbch	0	705	705	256
6D6R-L	train_pdbch	0	162	162	256
6D6T-A	train_pdbch	0	341	341	256
6D6V-F	train_pdbch	0	121	121	256
6D6T-B	train_pdbch	0	358	358	256
6D72-A	train_pdbch	0	184	184	256
6D79-A	train_pdbch	0	251	251	256
6D7R-A	train_pdbch	0	223	223	256
6D7U-B	train_pdbch	0	171	171	101
6D7W-A	train_pdbch	0	416	416	256
6D89-C	train_pdbch	0	595	595	256
6D84-M	train_pdbch	0	423	423	256
6D8J-A	train_pdbch	0	87	87	256
6D8W-A	train_pdbch	0	499	499	196
6D8Z-A	train_pdbch	0	319	319	256
6D8G-A	train_pdbch	0	886	886	256
6D8K-A	train_pdbch	0	597	597	256
6D90-C	train_pdbch	0	392	392	256
6D90-KK	train_pdbch	0	194	194	256
6D9J-BB	train_pdbch	0	217	217	256
6D9H-R	train_pdbch	0	389	389	256
6D90-DD	train_pdbch	0	255	255	256
6D6T-E	train_pdbch	0	366	366	256
6D9J-EE	train_pdbch	0	281	281	256
6D9J-M	train_pdbch	0	198	198	256
6D9J-g~	train_pdbch	0	126	126	256
6D9J-O	train_pdbch	0	198	198	256
6D9J-s~	train_pdbch	0	303	303	256
6D9J-t~	train_pdbch	0	195	195	256
6D9J-HH	train_pdbch	0	249	249	256
6D9J-ZZ	train_pdbch	0	134	134	256
6D9W-A	train_pdbch	0	420	420	256
6D9M-A	train_pdbch	0	337	337	256
6D9Q-A	train_pdbch	0	183	183	256
6D9N-A	train_pdbch	0	148	148	256
6D9Z-F	train_pdbch	0	246	246	256
6DA0-A	train_pdbch	0	449	449	256
6D9T-A	train_pdbch	0	400	400	256
6DA7-A	train_pdbch	0	501	501	256
6DAW-A	train_pdbch	0	342	342	256
6DAM-A	train_pdbch	0	617	617	256
6DAO-B	train_pdbch	0	331	331	256
6DAY-A	train_pdbch	0	300	300	256
6DBB-A	train_pdbch	0	511	511	256
6DBM-A	train_pdbch	0	318	318	256
6DBN-A	train_pdbch	0	316	316	256
6DC0-A	train_pdbch	0	292	292	256
6DCD-A	train_pdbch	0	424	424	256
6DCQ-A	train_pdbch	0	480	480	256
6DDF-R	train_pdbch	0	356	356	256
6DCR-A	train_pdbch	0	694	694	256
6DD2-A	train_pdbch	0	449	449	256
6DD5-A	train_pdbch	0	678	678	256
6DCW-L	train_pdbch	0	220	220	256
6DDG-J	train_pdbch	0	62	62	256
6DE7-L	train_pdbch	0	213	213	256
6DEG-A	train_pdbch	0	381	381	256
6DDG-W	train_pdbch	0	122	122	256
6DEO-A	train_pdbch	0	682	682	256
6DEX-B	train_pdbch	0	201	201	104
6DEW-A	train_pdbch	0	212	212	256
6DEB-A	train_pdbch	0	285	285	256
6DF3-C	train_pdbch	0	155	155	256
6DFF-L	train_pdbch	0	264	264	256
6DFF-S	train_pdbch	0	154	154	256
6DFU-A	train_pdbch	0	337	337	256
6DG4-A	train_pdbch	0	263	263	256
6DG5-B	train_pdbch	0	209	209	256
6DFL-A	train_pdbch	0	259	259	256
6DFZ-A	train_pdbch	0	332	332	256
6DFP-A	train_pdbch	0	372	372	256
6DGF-A	train_pdbch	0	370	370	256
